OBS,DATE,TIME,ID,ACTION,M,F,SAM,JV
SE,23/04/2019,13:00:00,1U9,S,0,0,1,0
SE,23/04/2019,13:10:00,8A7,NA,0,0,0,0
SE,23/04/2019,13:20:00,,NA,0,0,0,0
SE,23/04/2019,13:30:00,96B,R,0,0,0,0
SE,23/04/2019,13:40:00,8U5,R,0,0,1,0
SE,23/04/2019,13:50:00,7V9,F,0,0,0,0
SE,23/04/2019,14:00:00,3U3,F,0,0,1,0
JC,25/04/2019,07:30:00,,NA,0,0,0,0
JC,25/04/2019,07:30:00,9C8,R,0,0,0,0
JC,25/04/2019,07:40:00,8D6,R,0,0,0,0
JC,25/04/2019,07:50:00,4L9,CF,0,0,0,0
JC,25/04/2019,08:00:00,2Q9,CF,0,1,0,0
JC,25/04/2019,08:00:00,4I8,T,0,0,0,0
JC,25/04/2019,08:10:00,97V,CF,1,0,0,0
JC,25/04/2019,08:10:00,7D2,CF,0,0,0,0
JC,25/04/2019,08:20:00,97V,CF,1,0,0,0
JC,25/04/2019,08:20:00,30Z,CF,0,0,0,0
JC,25/04/2019,08:30:00,3M9,CF,0,0,0,0
JC,25/04/2019,08:40:00,4O5,CF,0,0,0,0
JC,25/04/2019,08:50:00,6J3,CF,0,0,0,0
JC,25/04/2019,08:50:00,5P8,CF,0,0,0,0
JC,25/04/2019,09:00:00,4U2,CF,0,0,0,0
JC,25/04/2019,09:10:00,2N1,CF,0,0,0,0
JC,25/04/2019,09:20:00,76Z,CF,1,0,0,0
JC,25/04/2019,09:20:00,2Q9,CF,0,0,0,0
JC,25/04/2019,09:30:00,9C8,CF,1,0,0,0
JC,25/04/2019,09:30:00,4P8,CF,0,0,0,0
JC,25/04/2019,09:40:00,9O9,F,0,0,0,0
JC,25/04/2019,09:50:00,5L2,F,0,0,0,0
JC,25/04/2019,10:00:00,,NA,0,0,0,0
JC,25/04/2019,10:10:00,3K4,R,0,0,0,0
JC,25/04/2019,10:20:00,5K5,R,0,0,0,0
JC,25/04/2019,10:30:00,5K5,R,0,0,0,0
JC,25/04/2019,10:40:00,4I8,R,0,0,0,0
JC,25/04/2019,10:50:00,7Q8,R,0,0,0,0
JC,25/04/2019,12:10:00,,NA,0,0,0,0
JC,25/04/2019,12:20:00,3I3,R,0,0,0,0
JC,25/04/2019,12:30:00,,NA,0,0,0,0
JC,25/04/2019,12:40:01,1T4,R,0,0,0,0
JC,25/04/2019,12:50:00,4D3,R,0,0,0,0
JC,25/04/2019,13:00:00,8D6,R,0,1,0,0
JC,25/04/2019,13:10:00,5G2,S,0,1,0,0
JC,25/04/2019,13:20:00,9N9,R,1,0,0,1
JC,25/04/2019,13:20:00,,NA,0,0,0,0
JC,25/04/2019,13:30:00,7D2,R,0,0,0,0
JC,25/04/2019,13:40:11,7Q8,R,0,0,0,1
JC,25/04/2019,13:50:00,97V,S,0,1,0,0
JC,25/04/2019,14:00:00,1G9,R,0,0,0,0
SE,25/04/2019,07:30:00,9EE3,NA,0,0,0,0
SE,25/04/2019,07:30:00,19T,NA,0,0,0,0
SE,25/04/2019,07:40:00,3U1,T,0,0,0,0
SE,25/04/2019,07:50:00,3M8,R,0,0,0,0
SE,25/04/2019,07:50:00,,NA,0,0,0,0
SE,25/04/2019,08:00:00,9V0,NA,0,0,0,0
SE,25/04/2019,08:00:00,8V6,R,0,0,0,0
SE,25/04/2019,08:10:00,3M8,R,0,0,0,0
SE,25/04/2019,08:20:00,,NA,0,0,0,0
SE,25/04/2019,08:30:00,0I9,T,0,0,0,0
SE,25/04/2019,08:30:00,9R6,R,0,0,0,0
SE,25/04/2019,08:40:00,,NA,0,0,0,0
SE,25/04/2019,08:50:00,93R,F,0,0,0,0
SE,25/04/2019,09:00:00,04T,F,0,0,0,0
SE,25/04/2019,09:00:00,8U5,R,0,0,1,0
SE,25/04/2019,09:10:00,5P4,F,0,0,0,0
SE,25/04/2019,09:10:00,,NA,0,0,0,0
SE,25/04/2019,09:20:00,19T,T,0,0,0,0
SE,25/04/2019,09:20:00,5K8,R,0,0,0,0
SE,25/04/2019,09:20:00,,NA,0,0,0,0
SE,25/04/2019,09:30:00,6U2,R,0,0,0,1
SE,25/04/2019,09:30:00,36V,R,0,0,0,0
SE,25/04/2019,09:40:00,7M8,R,0,0,0,0
SE,25/04/2019,09:40:00,6K5,T,0,0,0,0
SE,25/04/2019,09:40:00,4U6,T,0,0,0,0
SE,25/04/2019,09:50:00,8N5,T,0,0,0,0
SE,25/04/2019,10:00:00,84EE,F,0,0,0,0
SE,25/04/2019,10:00:00,8V5,F,0,0,0,0
SE,25/04/2019,10:00:00,,NA,0,0,0,0
SE,25/04/2019,10:10:00,5U6,F,0,0,0,0
SE,25/04/2019,10:10:00,5U3,F,0,0,0,0
SE,25/04/2019,10:10:00,3I9,F,0,0,0,0
SE,25/04/2019,10:20:00,7P0,F,1,0,1,0
SE,25/04/2019,10:30:00,5W6,R,0,0,0,0
SE,25/04/2019,10:30:00,5U6,R,0,0,0,0
SE,25/04/2019,10:30:00,5P4,R,0,0,0,0
SE,25/04/2019,10:40:00,8N5,R,0,0,0,0
SE,25/04/2019,10:50:00,8V3,R,0,0,0,0
SE,25/04/2019,10:50:00,,NA,0,0,0,0
SE,25/04/2019,11:00:00,3M8,F,0,0,0,0
SE,25/04/2019,12:30:00,6W0,S,1,0,0,0
SE,25/04/2019,12:40:00,2N8,R,1,0,0,0
SE,25/04/2019,12:50:00,,NA,0,0,0,0
SE,25/04/2019,13:00:00,81O,R,0,0,0,0
SE,25/04/2019,13:10:00,9R6,R,0,0,0,0
SE,25/04/2019,13:10:00,04T,T,0,0,0,0
SE,25/04/2019,13:20:00,7K4,R,1,0,0,0
SE,25/04/2019,13:30:00,6W3,R,0,0,0,0
SE,25/04/2019,13:40:00,,NA,0,0,0,0
SE,25/04/2019,13:50:00,7S9,T,0,0,0,0
SE,25/04/2019,14:00:00,,NA,0,0,0,0
JC,29/04/2019,07:50:00,5EE1,R,0,0,0,0
JC,29/04/2019,07:50:00,30Z,R,0,0,0,0
JC,29/04/2019,08:00:00,7G9,R,0,0,0,0
JC,29/04/2019,08:10:00,7A2,R,0,0,0,0
JC,29/04/2019,08:20:00,2N1,T,0,0,0,0
JC,29/04/2019,08:30:11,8S8,CF,0,0,0,0
JC,29/04/2019,08:40:00,7Q8,CF,0,0,1,0
JC,29/04/2019,08:50:00,4S4,R,0,0,0,0
JC,29/04/2019,08:50:00,7G9,CF,0,0,0,0
JC,29/04/2019,09:00:00,4N3,CF,0,0,0,0
JC,29/04/2019,09:00:00,96Z,R,0,0,0,0
JC,29/04/2019,09:10:00,3L7,CF,0,0,0,0
JC,29/04/2019,09:10:00,7G9,CF,0,0,0,0
JC,29/04/2019,09:20:00,1M1,CF,0,0,0,0
JC,29/04/2019,09:20:00,6Q1,CF,0,0,0,0
JC,29/04/2019,09:20:00,,NA,0,0,0,0
JC,29/04/2019,09:30:00,4S4,CF,0,0,0,0
JC,29/04/2019,09:40:00,7H9,CF,0,0,0,0
JC,29/04/2019,09:50:00,5P8,CF,0,0,0,0
JC,29/04/2019,09:50:00,7G9,CF,0,0,0,0
JC,29/04/2019,10:00:00,5K5,F,0,0,0,0
JC,29/04/2019,10:10:00,97V,CF,0,0,0,0
JC,29/04/2019,10:10:00,2J6,T,0,0,0,0
JC,29/04/2019,10:20:08,4O5,F,0,0,0,0
JC,29/04/2019,10:30:00,6J3,CF,0,0,0,0
JC,29/04/2019,10:30:00,3L7,T,0,0,0,0
JC,29/04/2019,10:40:00,76Z,F,0,0,0,0
JC,29/04/2019,10:50:00,6J3,R,0,0,0,0
JC,29/04/2019,11:00:00,4S4,CF,0,0,0,0
JC,29/04/2019,11:10:00,4N3,S,0,0,0,1
SE,29/04/2019,07:40:00,2K6,NA,0,0,0,0
SE,29/04/2019,07:40:00,3I6,R,0,0,0,0
SE,29/04/2019,07:50:00,,NA,0,0,0,0
SE,29/04/2019,08:00:00,,NA,0,0,0,0
SE,29/04/2019,08:10:00,1S4,T,0,0,0,0
SE,29/04/2019,08:20:00,3P3,T,0,0,0,0
SE,29/04/2019,08:20:00,0I9,CF,0,0,0,0
SE,29/04/2019,08:20:00,4G8,CF,0,0,0,0
SE,29/04/2019,08:30:00,8V3,CF,0,0,0,0
SE,29/04/2019,08:30:00,,NA,0,0,0,0
SE,29/04/2019,08:40:00,3P3,CF,0,0,0,0
SE,29/04/2019,08:40:00,7S9,T,0,0,0,0
SE,29/04/2019,08:50:00,8J3,CF,0,0,0,0
SE,29/04/2019,08:50:00,61R,CF,0,0,0,0
SE,29/04/2019,09:00:00,81O,CF,0,0,0,0
SE,29/04/2019,09:00:00,12O,CF,1,0,0,0
SE,29/04/2019,09:10:00,8J3,CF,0,0,0,0
SE,29/04/2019,09:10:00,1F2,CF,0,0,0,0
SE,29/04/2019,09:20:00,8J3,F,0,0,0,0
SE,29/04/2019,09:30:00,33T,R,0,0,0,0
SE,29/04/2019,09:40:00,9V0,F,0,0,0,0
SE,29/04/2019,09:50:00,4U9,T,0,0,0,0
SE,29/04/2019,10:00:00,6EE6,R,0,0,0,0
SE,29/04/2019,10:10:00,6P9,R,0,0,No Value,0
SE,29/04/2019,10:10:00,,NA,0,0,0,0
SE,29/04/2019,10:20:00,8V2,R,0,0,0,0
SE,29/04/2019,10:20:00,5P4,F,0,0,0,0
SE,29/04/2019,10:30:00,8V7,R,0,0,0,0
SE,29/04/2019,10:30:00,4U0,R,0,0,0,0
SE,29/04/2019,10:40:00,3U3,R,0,0,0,0
SE,29/04/2019,10:40:00,2N2,F,1,0,0,0
SE,29/04/2019,10:50:00,7G1,R,0,0,0,0
SE,29/04/2019,10:50:00,8V7,R,0,0,0,0
SE,29/04/2019,11:00:00,3I6,T,0,0,0,0
SE,29/04/2019,11:00:00,,NA,0,0,0,0
JC,30/04/2019,07:40:00,7H9,S,0,0,1,2
JC,30/04/2019,07:50:08,7H9,R,0,1,0,0
JC,30/04/2019,08:00:00,96Z,T,0,0,0,0
JC,30/04/2019,08:10:00,6J3,R,0,0,0,0
JC,30/04/2019,08:20:00,4N3,CF,1,0,0,0
JC,30/04/2019,08:30:00,3M9,T,0,0,0,0
JC,30/04/2019,08:30:00,5G2,CF,0,0,0,0
JC,30/04/2019,08:40:00,8D6,F,0,0,0,0
JC,30/04/2019,08:50:00,5B2,CF,0,0,0,1
JC,30/04/2019,08:50:00,30Z,T,0,0,0,0
JC,30/04/2019,08:50:00,9N9,CF,0,0,0,0
JC,30/04/2019,09:00:00,,NA,0,0,0,0
JC,30/04/2019,09:10:00,7Q8,CF,0,0,0,0
JC,30/04/2019,09:10:00,7J0,CF,0,0,0,0
JC,30/04/2019,09:20:00,9O9,R,0,0,0,0
JC,30/04/2019,09:20:00,88T,F,0,0,0,0
JC,30/04/2019,09:30:00,7Q8,CF,0,0,0,0
JC,30/04/2019,09:30:00,4U2,CF,0,0,0,0
JC,30/04/2019,09:40:06,4T8,R,0,0,0,0
JC,30/04/2019,09:40:00,1M1,CF,1,0,0,0
JC,30/04/2019,09:50:00,9O9,R,0,0,0,0
JC,30/04/2019,09:50:00,3L7,R,0,0,0,0
JC,30/04/2019,10:00:00,4N3,F,0,0,0,0
JC,30/04/2019,10:10:00,9N9,F,0,0,0,0
JC,30/04/2019,10:20:00,7G9,F,0,0,0,0
JC,30/04/2019,10:30:00,8S8,NA,0,0,0,0
JC,30/04/2019,10:40:00,,NA,0,0,0,0
JC,30/04/2019,10:50:00,,NA,0,0,0,0
JC,30/04/2019,11:00:00,7G9,R,0,0,0,0
JC,30/04/2019,12:20:00,76Z,S,0,0,1,0
JC,30/04/2019,12:30:00,76Z,S,0,0,1,0
JC,30/04/2019,12:40:00,88T,R,0,1,0,2
JC,30/04/2019,12:40:00,,NA,0,0,0,0
JC,30/04/2019,12:50:00,3K4,R,0,0,0,0
JC,30/04/2019,12:50:00,7D2,S,0,0,0,1
JC,30/04/2019,13:00:00,7A2,R,0,0,0,0
JC,30/04/2019,13:10:00,3M9,R,0,0,0,0
JC,30/04/2019,13:20:00,3I3,R,1,0,0,0
JC,30/04/2019,13:20:00,,NA,0,0,0,0
JC,30/04/2019,13:30:00,25L,F,0,0,0,1
JC,30/04/2019,13:40:00,8R0,T,0,0,0,0
JC,30/04/2019,13:50:00,3M9,R,0,0,0,0
JC,30/04/2019,14:00:00,5D1,F,0,0,0,0
JC,30/04/2019,14:00:00,7J0,S,0,0,0,1
SE,30/04/2019,07:40:00,8U5,R,0,0,0,0
SE,30/04/2019,07:50:00,8K1,T,0,0,0,0
SE,30/04/2019,08:00:00,1U9,CF,0,0,0,0
SE,30/04/2019,08:10:00,8V8,R,0,0,0,0
SE,30/04/2019,08:20:00,6K5,F,0,0,0,0
SE,30/04/2019,08:30:00,19T,T,0,0,0,0
SE,30/04/2019,08:30:00,,NA,0,0,0,0
SE,30/04/2019,08:40:00,6I9,F,0,0,0,0
SE,30/04/2019,08:50:00,8R6,F,0,0,0,0
SE,30/04/2019,08:50:00,6EE6,T,0,0,0,0
SE,30/04/2019,09:00:00,4U9,F,0,0,1,0
SE,30/04/2019,09:00:00,6W7,F,0,0,1,0
SE,30/04/2019,09:10:00,4U0,F,0,0,No Value,1
SE,30/04/2019,09:10:00,4U9,R,0,0,0,0
SE,30/04/2019,09:20:00,,NA,0,0,0,0
SE,30/04/2019,09:30:00,9R6,R,0,0,0,0
SE,30/04/2019,09:40:00,6W3,S,0,0,1,0
SE,30/04/2019,09:50:00,8M1,R,0,0,No Value,0
SE,30/04/2019,09:50:00,,NA,0,0,0,0
SE,30/04/2019,10:00:00,9V0,R,0,0,0,0
SE,30/04/2019,10:10:00,9V0,S,1,0,0,0
SE,30/04/2019,10:10:00,,NA,0,0,0,0
SE,30/04/2019,10:20:00,7P0,F,1,0,0,0
SE,30/04/2019,10:30:00,8R6,R,0,0,0,0
SE,30/04/2019,10:40:00,8V6,T,0,0,0,0
SE,30/04/2019,10:40:00,81O,R,0,0,0,0
SE,30/04/2019,10:50:00,0H8,R,0,0,0,0
SE,30/04/2019,11:00:00,6R3,F,0,0,0,0
SE,30/04/2019,12:20:00,8M1,F,0,0,0,0
SE,30/04/2019,12:30:00,8V5,S,0,1,0,1
SE,30/04/2019,12:40:00,8V3,R,0,0,0,0
SE,30/04/2019,12:50:00,0G8,T,0,0,0,0
SE,30/04/2019,13:00:00,9M5,R,0,0,0,0
SE,30/04/2019,13:10:00,04T,S,1,0,0,0
SE,30/04/2019,13:20:00,3M8,S,1,0,0,0
SE,30/04/2019,13:30:00,5B0,R,0,0,0,0
SE,30/04/2019,13:40:00,33T,R,0,0,0,0
SE,30/04/2019,13:40:00,,NA,0,0,0,0
SE,30/04/2019,13:50:00,9R6,S,1,0,0,0
SE,30/04/2019,14:00:00,77I,R,0,2,0,0
SE,30/04/2019,14:00:00,,NA,0,0,0,0
JC,01/05/2019,07:50:00,5D1,R,0,0,0,0
JC,01/05/2019,08:00:00,25L,CF,0,0,0,0
JC,01/05/2019,08:00:00,3K4,CF,0,0,0,0
JC,01/05/2019,08:10:00,1Q0,R,0,0,0,0
JC,01/05/2019,08:10:00,5S8,CF,0,0,0,1
JC,01/05/2019,08:20:00,97V,T,0,0,0,0
JC,01/05/2019,08:30:00,97V,CF,0,0,0,1
JC,01/05/2019,08:40:00,7A2,CF,0,0,0,0
JC,01/05/2019,08:50:00,3M9,R,0,0,0,0
JC,01/05/2019,09:00:00,8D6,CF,0,0,0,0
JC,01/05/2019,09:10:00,97V,CF,0,0,0,0
JC,01/05/2019,09:20:00,7J0,CF,0,0,0,0
JC,01/05/2019,09:20:00,6H9,CF,0,0,0,0
JC,01/05/2019,09:30:00,,NA,0,0,0,0
JC,01/05/2019,09:40:00,2N1,R,0,0,0,1
JC,01/05/2019,09:50:06,,NA,0,0,0,0
JC,01/05/2019,10:00:00,3K4,F,0,0,0,0
JC,01/05/2019,10:20:16,25L,R,0,0,0,0
JC,01/05/2019,10:30:00,,NA,0,0,0,0
JC,01/05/2019,10:40:00,9N9,R,0,0,0,0
JC,01/05/2019,10:50:00,5D1,CF,0,0,0,0
JC,01/05/2019,10:50:15,9N9,CF,0,0,0,0
JC,01/05/2019,11:00:00,3K4,CF,0,0,0,0
JC,01/05/2019,11:00:00,5L1,F,1,0,0,0
JC,01/05/2019,12:30:00,44T,F,0,0,0,0
JC,01/05/2019,12:40:00,1M1,R,0,0,0,0
JC,01/05/2019,12:50:00,3K4,F,0,0,0,0
JC,01/05/2019,13:00:00,9R5,F,0,0,0,0
JC,01/05/2019,13:10:00,3L7,R,0,0,0,0
JC,01/05/2019,13:20:00,9C8,S,0,0,0,1
JC,01/05/2019,13:30:00,9N9,R,1,0,0,0
JC,01/05/2019,13:40:00,3L7,S,1,1,0,0
JC,01/05/2019,13:40:00,6H9,R,0,0,0,0
SE,01/05/2019,07:30:00,8N5,R,0,0,0,0
SE,01/05/2019,07:40:00,6W3,R,0,0,0,0
SE,01/05/2019,07:50:00,4U6,T,0,0,0,0
SE,01/05/2019,08:00:00,6K5,T,0,0,0,0
SE,01/05/2019,08:00:00,1U7,S,0,0,0,1
SE,01/05/2019,08:10:00,04T,CF,0,0,0,0
SE,01/05/2019,08:10:00,4EE2,CF,0,0,0,2
SE,01/05/2019,08:10:00,3U3,CF,0,0,0,0
SE,01/05/2019,08:20:00,1EE5,CF,0,0,0,0
SE,01/05/2019,08:20:00,4U0,CF,0,0,0,0
SE,01/05/2019,08:20:00,3P3,CF,0,0,0,0
SE,01/05/2019,08:30:00,3P6,CF,0,0,0,0
SE,01/05/2019,08:30:00,8V9,F,0,0,0,0
SE,01/05/2019,08:40:00,5W6,F,0,0,0,0
SE,01/05/2019,08:40:00,,NA,0,0,0,0
SE,01/05/2019,08:50:00,36V,F,0,0,0,0
SE,01/05/2019,09:00:00,81O,T,0,0,0,0
SE,01/05/2019,09:10:00,7G1,CF,0,0,0,0
SE,01/05/2019,09:10:00,3U3,T,0,0,0,0
SE,01/05/2019,09:20:00,12O,T,0,0,0,0
SE,01/05/2019,09:30:00,7G1,R,0,0,0,0
SE,01/05/2019,09:40:00,7G1,R,0,0,0,0
SE,01/05/2019,09:50:00,1U7,R,0,0,0,0
SE,01/05/2019,10:00:00,6I9,R,0,0,0,0
SE,01/05/2019,10:10:00,7G1,R,0,1,0,0
SE,01/05/2019,10:20:00,7G1,R,0,0,0,0
SE,01/05/2019,10:30:00,0M1,R,0,0,0,0
SE,01/05/2019,10:40:00,7G1,R,0,0,0,0
SE,01/05/2019,10:50:00,7G1,R,0,0,0,0
SE,01/05/2019,10:50:00,2N0,T,0,0,0,0
SE,01/05/2019,11:00:00,4U6,F,0,0,0,0
SE,01/05/2019,11:00:00,1R8,T,0,0,0,0
SE,01/05/2019,12:30:00,7K4,T,0,0,0,0
SE,01/05/2019,12:40:00,12O,R,0,0,0,0
SE,01/05/2019,12:50:00,6I9,R,0,0,0,0
SE,01/05/2019,13:00:00,,NA,0,0,0,0
SE,01/05/2019,13:10:00,,NA,0,0,0,0
SE,01/05/2019,13:20:00,33T,T,0,2,0,0
SE,01/05/2019,13:30:00,,NA,0,0,0,0
SE,01/05/2019,13:40:00,61R,NA,0,0,0,0
SE,01/05/2019,13:50:00,8J3,T,0,0,0,0
SE,01/05/2019,14:00:00,1S4,R,0,0,0,0
JC,02/05/2019,07:30:06,7Q8,T,0,0,0,0
JC,02/05/2019,07:40:00,76Z,S,0,0,0,1
JC,02/05/2019,07:50:00,,NA,0,0,0,0
JC,02/05/2019,08:00:00,5S5,CF,0,0,0,0
JC,02/05/2019,08:10:00,7J0,T,0,0,0,0
JC,02/05/2019,08:20:00,9N9,CF,0,0,0,0
JC,02/05/2019,08:20:00,,NA,0,0,0,0
JC,02/05/2019,08:30:00,3M9,CF,0,0,0,0
JC,02/05/2019,08:40:00,4I8,T,1,0,0,0
JC,02/05/2019,08:50:00,3K4,CF,0,0,0,0
JC,02/05/2019,09:00:00,5EE1,CF,0,0,0,0
JC,02/05/2019,09:00:00,97V,T,0,0,0,0
JC,02/05/2019,09:10:00,6H9,CF,0,0,0,0
JC,02/05/2019,09:20:00,1M1,CF,0,0,0,0
JC,02/05/2019,09:30:00,3L7,CF,0,0,0,0
JC,02/05/2019,09:40:00,88T,R,0,1,0,0
JC,02/05/2019,09:50:00,4V6,R,0,0,0,0
JC,02/05/2019,10:00:04,88T,R,0,0,0,1
JC,02/05/2019,10:10:04,7G9,T,0,0,0,0
JC,02/05/2019,10:20:00,8S8,R,0,0,0,0
JC,02/05/2019,10:30:00,4S4,R,1,0,0,0
JC,02/05/2019,10:40:00,9O9,S,1,0,0,0
JC,02/05/2019,10:40:00,8S8,T,0,0,0,0
JC,02/05/2019,10:50:00,96Z,CF,0,0,0,0
JC,02/05/2019,10:50:00,97V,CF,0,0,0,0
JC,02/05/2019,11:00:00,4N3,CF,0,0,0,0
JC,02/05/2019,12:40:00,,NA,0,0,0,0
JC,02/05/2019,12:50:00,,NA,0,0,0,0
JC,02/05/2019,13:00:00,,NA,0,0,0,0
JC,02/05/2019,13:10:00,4P8,S,1,0,0,0
JC,02/05/2019,13:20:00,25L,R,0,0,1,0
JC,02/05/2019,13:30:15,7G9,R,0,0,0,0
JC,02/05/2019,13:40:00,7G9,R,0,0,0,0
JC,02/05/2019,13:50:00,7G9,R,0,0,0,0
JC,02/05/2019,13:50:00,6H9,R,0,0,0,0
JC,02/05/2019,14:00:00,1M1,S,0,1,0,0
SE,02/05/2019,07:30:00,8N5,R,1,0,0,0
SE,02/05/2019,07:40:00,8V2,S,0,0,1,0
SE,02/05/2019,07:50:00,7G1,S,0,1,0,0
SE,02/05/2019,08:00:00,7G1,R,1,No Value,0,0
SE,02/05/2019,08:10:00,7M8,R,0,0,0,0
SE,02/05/2019,08:20:00,84EE,NA,0,0,0,0
SE,02/05/2019,08:20:00,9EE3,NA,0,0,0,0
SE,02/05/2019,08:30:00,3P3,F,0,0,0,0
SE,02/05/2019,08:30:00,7K4,F,0,0,0,0
SE,02/05/2019,08:30:00,8V9,F,0,0,0,0
SE,02/05/2019,08:30:00,5W6,T,0,0,0,0
SE,02/05/2019,08:40:00,2N2,T,0,0,0,0
SE,02/05/2019,08:40:00,6I9,CF,0,0,0,0
SE,02/05/2019,08:50:00,8C3,T,0,0,0,0
SE,02/05/2019,08:50:00,6W6,R,0,0,0,0
SE,02/05/2019,09:00:00,8U5,T,0,0,0,0
SE,02/05/2019,09:10:00,8U5,F,0,0,0,0
SE,02/05/2019,09:20:00,8V8,F,0,0,0,0
SE,02/05/2019,09:30:00,4U0,S,0,0,0,1
SE,02/05/2019,09:40:00,3U7,F,0,0,0,0
SE,02/05/2019,09:50:00,0J4,NA,0,0,0,0
SE,02/05/2019,09:50:00,,NA,0,0,0,0
SE,02/05/2019,10:00:00,36V,R,0,0,0,0
SE,02/05/2019,10:10:00,5W6,S,1,0,0,0
SE,02/05/2019,10:20:00,5W6,R,0,0,0,0
SE,02/05/2019,10:30:00,8M1,R,0,0,0,0
SE,02/05/2019,10:40:00,0P9,R,0,0,0,0
SE,02/05/2019,10:50:00,61R,S,0,1,0,1
SE,02/05/2019,11:00:00,8V3,F,0,0,0,0
SE,02/05/2019,11:00:00,3U6,F,0,0,0,0
SE,02/05/2019,11:00:00,,NA,0,0,0,0
SE,02/05/2019,12:40:00,,NA,0,0,0,0
SE,02/05/2019,12:50:00,9V0,F,0,0,0,0
SE,02/05/2019,13:00:00,8V2,R,0,1,0,0
SE,02/05/2019,13:10:00,77I,S,0,2,0,1
SE,02/05/2019,13:20:00,8A7,R,1,0,0,0
SE,02/05/2019,13:20:00,61R,R,0,0,0,0
SE,02/05/2019,13:30:00,2N8,R,0,0,0,0
SE,02/05/2019,13:40:00,,NA,0,0,0,0
SE,02/05/2019,13:50:00,,NA,0,0,0,0
SE,02/05/2019,14:00:00,8V3,R,0,0,0,0
SE,02/05/2019,14:00:00,1U7,F,0,0,0,0
JC,06/05/2019,07:30:04,5B2,R,0,0,0,0
JC,06/05/2019,07:40:00,8D6,S,0,0,0,1
JC,06/05/2019,07:50:00,25L,CF,0,1,0,1
JC,06/05/2019,08:00:00,7D2,CF,0,0,0,0
JC,06/05/2019,08:10:00,,NA,0,0,0,0
JC,06/05/2019,08:20:00,76Z,CF,0,0,0,0
JC,06/05/2019,08:21:47,4S4,CF,0,0,0,0
JC,06/05/2019,08:30:00,7G9,F,0,0,0,0
JC,06/05/2019,08:30:00,5S5,CF,0,0,0,0
JC,06/05/2019,08:40:00,4P8,R,0,0,0,0
JC,06/05/2019,08:40:00,6V1,CF,1,1,0,1
JC,06/05/2019,08:50:00,5K5,CF,0,0,0,0
JC,06/05/2019,09:00:00,8D6,CF,0,0,0,0
JC,06/05/2019,09:00:00,97V,T,0,0,0,0
JC,06/05/2019,09:10:00,4L9,CF,0,1,0,0
JC,06/05/2019,09:10:00,3L7,CF,0,0,0,0
JC,06/05/2019,09:20:00,4I8,T,0,0,0,0
JC,06/05/2019,09:30:00,5D1,CF,0,0,0,0
JC,06/05/2019,09:30:00,76Z,CF,0,0,0,1
JC,06/05/2019,09:40:09,4I8,S,1,0,0,0
JC,06/05/2019,09:50:00,3R8,S,2,0,0,0
JC,06/05/2019,10:00:00,4I8,R,0,0,0,0
JC,06/05/2019,10:10:00,7G9,CF,0,0,0,0
JC,06/05/2019,10:20:00,1G9,S,0,0,0,1
JC,06/05/2019,10:30:00,4O5,S,1,0,0,0
JC,06/05/2019,10:50:00,,NA,0,0,0,0
JC,06/05/2019,12:10:00,,NA,0,0,0,0
JC,06/05/2019,12:20:00,5EE1,R,0,0,0,0
JC,06/05/2019,12:30:00,5P8,T,0,0,0,0
JC,06/05/2019,12:40:00,,NA,0,0,0,0
JC,06/05/2019,12:50:00,4O5,R,0,0,0,0
JC,06/05/2019,13:10:00,7D2,R,0,0,0,0
JC,06/05/2019,13:00:00,8D6,S,0,0,0,0
JC,06/05/2019,13:10:00,5L1,R,0,0,0,0
JC,06/05/2019,13:20:00,9O9,R,0,0,0,0
JC,06/05/2019,13:30:00,5D1,R,0,1,0,0
JC,06/05/2019,13:40:00,,NA,0,0,0,0
JC,06/05/2019,13:50:00,88T,R,0,0,0,0
JC,06/05/2019,14:00:00,3L7,R,0,0,0,0
SE,06/05/2019,07:30:00,,NA,0,0,0,0
SE,06/05/2019,07:40:00,8A7,T,0,0,0,0
SE,06/05/2019,07:40:00,3U7,R,1,0,0,0
SE,06/05/2019,07:50:00,3M2,CF,0,0,0,0
SE,06/05/2019,07:50:00,1B1,CF,0,0,0,2
SE,06/05/2019,07:50:00,12O,CF,0,0,0,0
SE,06/05/2019,07:50:00,3U7,CF,1,0,0,0
SE,06/05/2019,08:00:00,5U3,CF,0,0,0,0
SE,06/05/2019,08:00:00,3U3,CF,0,0,0,0
SE,06/05/2019,08:00:00,4K7,CF,0,0,0,0
SE,06/05/2019,08:00:00,5B0,CF,0,0,0,0
SE,06/05/2019,08:10:00,19T,CF,0,0,0,0
SE,06/05/2019,08:10:00,,NA,0,0,0,0
SE,06/05/2019,08:20:00,7M8,CF,0,0,0,0
SE,06/05/2019,08:20:00,0M1,CF,0,0,0,0
SE,06/05/2019,08:30:00,5K8,F,0,0,0,0
SE,06/05/2019,08:40:00,6B8,R,0,0,0,0
SE,06/05/2019,08:50:00,12O,T,0,0,0,0
SE,06/05/2019,09:00:00,77I,R,0,1,0,0
SE,06/05/2019,09:10:00,77I,R,0,1,0,0
SE,06/05/2019,09:20:00,61R,S,0,1,0,1
SE,06/05/2019,09:30:00,61R,R,0,1,0,1
SE,06/05/2019,09:40:00,19T,T,0,0,0,0
SE,06/05/2019,09:40:00,6K5,T,0,0,0,0
SE,06/05/2019,09:50:00,4G8,R,0,1,0,1
